,	[CLS],=,(,),"	0.017036188393831253,0.006886021234095097,0.003570982487872243,0.0032708533108234406,0.002681167796254158	0.017036188393831253	:,,,,,",{	-0.01679609715938568,-0.008626870810985565,-0.008406423032283783,-0.008099362254142761,-0.008046313188970089	-0.01679609715938568
0	[CLS],s,",),(	0.0051801204681396484,0.0030651784036308527,0.0027711261063814163,0.0026823808439075947,0.0018920601578429341	0.0051801204681396484	0,[SEP],,,4,.	-0.01680711656808853,-0.015488535165786743,-0.008513625711202621,-0.006664413958787918,-0.005672287195920944	-0.01680711656808853
##par	on,',a,##d,you	0.004004247486591339,0.0023803701624274254,0.0014963553985580802,0.0014060946414247155,0.0012224784586578608	0.004004247486591339	[SEP],[CLS],##cel,?,.	-0.016919195652008057,-0.013060607016086578,-0.0053413622081279755,-0.003075816435739398,-0.0029609818011522293	-0.016919195652008057
'	_,',,,score,id	0.0036005661822855473,0.003490392118692398,0.0022010202519595623,0.0016092141158878803,0.0015653450973331928	0.0036005661822855473	[SEP],',raw,response,{	-0.017094388604164124,-0.015170935541391373,-0.013727374374866486,-0.009233442135155201,-0.0068719759583473206	-0.017094388604164124
actions	[CLS],take,:,:,in	0.009575985372066498,0.0024487329646945,0.0017729266546666622,0.0015367083251476288,0.0014031294267624617	0.009575985372066498	],:,[SEP],do,you	-0.017267268151044846,-0.010345568880438805,-0.008392810821533203,-0.006000388413667679,-0.005282443016767502	-0.017267268151044846
parcel	carried,parcel,reward,),'	0.0031842379830777645,0.0027791596949100494,0.0026316153816878796,0.0022859706077724695,0.0018623792566359043	0.0031842379830777645	delivery,[CLS],?,[SEP],a	-0.017388327047228813,-0.010288052260875702,-0.007055449765175581,-0.00615277886390686,-0.005963914096355438	-0.017388327047228813
,	[CLS],),d,),)	0.009961649775505066,0.0017445036210119724,0.0015794706996530294,0.0015463787131011486,0.0013203161070123315	0.009961649775505066	[SEP],:,,,:,{	-0.01763494312763214,-0.011861978098750114,-0.011363856494426727,-0.010452167131006718,-0.006891557946801186	-0.01763494312763214
"	[CLS],[SEP],##by,=,"	0.023333672434091568,0.008513450622558594,0.00810372456908226,0.004795607645064592,0.0032105688005685806	0.023333672434091568	",:,carried,',response	-0.01803559437394142,-0.010811232030391693,-0.0056429458782076836,-0.004360568709671497,-0.0042012641206383705	-0.01803559437394142
name	[CLS],raw,",left,d	0.00744011253118515,0.002446090802550316,0.00234844908118248,0.0018097368301823735,0.0018077759305015206	0.00744011253118515	[SEP],.,ship,:,'	-0.018038928508758545,-0.009412810206413269,-0.007400231901556253,-0.007362691685557365,-0.007273238152265549	-0.018038928508758545
is	your,is,[CLS],score,reward	0.009140517562627792,0.0032634278759360313,0.0030955560505390167,0.001627834513783455,0.0014997520484030247	0.009140517562627792	[SEP],is,that,in,take	-0.018165424466133118,-0.007896928116679192,-0.006444878876209259,-0.005753681063652039,-0.005748467519879341	-0.018165424466133118
,	",[CLS],),",]	0.006207523867487907,0.005518171936273575,0.004719325806945562,0.003891213797032833,0.003663477022200823	0.006207523867487907	,,:,y,:,,	-0.018187489360570908,-0.009722283110022545,-0.008871383033692837,-0.007852337323129177,-0.007272279355674982	-0.018187489360570908
move	',',.,parcel,[CLS]	0.005613513290882111,0.0053599122911691666,0.004262855276465416,0.0033168098889291286,0.0023339390754699707	0.005613513290882111	[SEP],:,l,move,:	-0.018279314041137695,-0.009960837662220001,-0.007456786930561066,-0.006371267139911652,-0.005812712945044041	-0.018279314041137695
"	[CLS],4,raw,on,id	0.011136222630739212,0.005365284159779549,0.001861682627350092,0.0015611215494573116,0.0015248145209625363	0.011136222630739212	[SEP],",y,","	-0.018333375453948975,-0.008367231115698814,-0.007211446762084961,-0.005375619046390057,-0.0046610175631940365	-0.018333375453948975
[	),),),",(	0.003064863383769989,0.002287671435624361,0.0020962711423635483,0.0020151748321950436,0.0019405181519687176	0.003064863383769989	],{,[SEP],{,}	-0.018774613738059998,-0.017273234203457832,-0.015194356441497803,-0.013266276568174362,-0.010159465484321117	-0.018774613738059998
:	[CLS],',',:,)	0.014059796929359436,0.0037703532725572586,0.0034748949110507965,0.00265546515583992,0.0023222272284328938	0.014059796929359436	),:,[SEP],:,move	-0.01882627233862877,-0.012974057346582413,-0.011286407709121704,-0.010350147262215614,-0.0067260004580020905	-0.01882627233862877
"	[CLS],",75,",up	0.0042197443544864655,0.0030816905200481415,0.0016759899444878101,0.0014134279917925596,0.0013205838622525334	0.0042197443544864655	[SEP],:,{,id,'	-0.018983781337738037,-0.009234443306922913,-0.008099399507045746,-0.007549252361059189,-0.005919292569160461	-0.018983781337738037
##e	75,[CLS],##8,score,d	0.004446748644113541,0.0033505484461784363,0.001324651762843132,0.0011734735453501344,0.0009759559179656208	0.004446748644113541	[SEP],##ed,.,##e,'	-0.01920074224472046,-0.0059442222118377686,-0.004542624577879906,-0.004049604758620262,-0.0036287978291511536	-0.01920074224472046
##d	[CLS],##d,##8,##par,raw	0.0033733025193214417,0.002574663609266281,0.0022015850991010666,0.0011154711246490479,0.0010926214745268226	0.0033733025193214417	[SEP],.,##ed,',explain	-0.0196608304977417,-0.004917312413454056,-0.004116981290280819,-0.003990786150097847,-0.0033527915365993977	-0.0196608304977417
:	[SEP],[CLS],',',you	0.03456665575504303,0.018654432147741318,0.004602048546075821,0.004185641184449196,0.0030178911983966827	0.03456665575504303	:,:,do,actions,]	-0.019860342144966125,-0.0182797908782959,-0.017552565783262253,-0.013665162958204746,-0.005940854549407959	-0.019860342144966125
:	[CLS],:,',',_	0.010267969220876694,0.0035198023542761803,0.003431510180234909,0.0030423440039157867,0.0019142450764775276	0.010267969220876694	[SEP],:,),l,:	-0.019907459616661072,-0.016791602596640587,-0.014146283268928528,-0.009746337309479713,-0.009477956220507622	-0.019907459616661072
null	null,:,=,tile,"	0.011080730706453323,0.006357554346323013,0.004962364211678505,0.0026241764426231384,0.0023145517334342003	0.011080730706453323	[SEP],[CLS],',response,.	-0.020185202360153198,-0.00832066684961319,-0.005334138870239258,-0.005255545489490032,-0.0052489023655653	-0.020185202360153198
)	[CLS],',',s,:	0.013673629611730576,0.007002606987953186,0.006567653268575668,0.004593477584421635,0.004254851024597883	0.013673629611730576	),:,d,l,)	-0.02060052379965782,-0.017537303268909454,-0.014851469546556473,-0.009315283969044685,-0.008605379611253738	-0.02060052379965782
score	raw,take,',",s	0.0030366310384124517,0.0024822205305099487,0.0024163508787751198,0.0023438669741153717,0.002226450014859438	0.0030366310384124517	[SEP],,,.,',reward	-0.020710527896881104,-0.008581336587667465,-0.00784916803240776,-0.005787046626210213,-0.005309351719915867	-0.020710527896881104
"	:,[CLS],,,=,"	0.005314715206623077,0.0037888139486312866,0.002538401633501053,0.0022454301360994577,0.0017757080495357513	0.005314715206623077	[SEP],",},{,reward	-0.02080485224723816,-0.009665731340646744,-0.00548164639621973,-0.00543002225458622,-0.004751703701913357	-0.02080485224723816
)	[CLS],',',[SEP],.	0.02071594074368477,0.005968689918518066,0.00526871532201767,0.0038875937461853027,0.0022869985550642014	0.02071594074368477	u,:,),),d	-0.02101440355181694,-0.014318373054265976,-0.01287923939526081,-0.006950130686163902,-0.006082811392843723	-0.02101440355181694
"	",[CLS],score,down,:	0.012467101216316223,0.006759319454431534,0.0029878413770347834,0.0019749256316572428,0.0017828159034252167	0.012467101216316223	[SEP],",response,=,{	-0.021042734384536743,-0.012808285653591156,-0.007387562654912472,-0.00676486873999238,-0.006289981305599213	-0.021042734384536743
)	[CLS],',',.,_	0.008771240711212158,0.00428890623152256,0.003526780754327774,0.00215153768658638,0.0019241499248892069	0.008771240711212158	),:,l,[SEP],:	-0.021134953945875168,-0.014801036566495895,-0.012449458241462708,-0.011185318231582642,-0.006381746381521225	-0.021134953945875168
:	[CLS],),_,left,d	0.007833342999219894,0.0036896769888699055,0.002856962848454714,0.002731812885031104,0.0023126360028982162	0.007833342999219894	[SEP],,,.,response,:	-0.021330252289772034,-0.008926577866077423,-0.008464086800813675,-0.007054178975522518,-0.006893683224916458	-0.021330252289772034
}	",raw,',),s	0.0031053642742335796,0.0026805028319358826,0.002426743507385254,0.0019018580205738544,0.0017046253196895123	0.0031053642742335796	[SEP],},{,{,.	-0.021407097578048706,-0.0180111825466156,-0.017399564385414124,-0.011816412210464478,-0.008777851238846779	-0.021407097578048706
3	p,",s,tile,##0	0.005555950105190277,0.0028700842522084713,0.00277382112108171,0.002080078236758709,0.0019963476806879044	0.005555950105190277	4,3,10,0,,	-0.02140745334327221,-0.012063873931765556,-0.009518343955278397,-0.007487096823751926,-0.0072537921369075775	-0.02140745334327221
:	actions,you,),','	0.004567204043269157,0.004143938887864351,0.0022010281682014465,0.0020013395696878433,0.0017090924084186554	0.004567204043269157	[SEP],),t,:,:	-0.021438494324684143,-0.014442242681980133,-0.006747499108314514,-0.005880517885088921,-0.004195422865450382	-0.021438494324684143
##ssen	parcel,',##sing,on,a	0.003159788902848959,0.0025520017370581627,0.0025126896798610687,0.0024695061147212982,0.0020919181406497955	0.003159788902848959	[SEP],[CLS],##cel,##by,carried	-0.021513283252716064,-0.011035390198230743,-0.008393820375204086,-0.004874430596828461,-0.003861075732856989	-0.021513283252716064
t	[CLS],',',agent,move	0.011512979865074158,0.0033181365579366684,0.002826780080795288,0.0020000962540507317,0.0016208663582801819	0.011512979865074158	t,l,[SEP],r,:	-0.02160860225558281,-0.017251767218112946,-0.017216414213180542,-0.010713757015764713,-0.006571834906935692	-0.02160860225558281
:	[CLS],",3,),s	0.006641648709774017,0.003763621672987938,0.003087379038333893,0.002702551893889904,0.0021440242417156696	0.006641648709774017	[SEP],:,:,:,,	-0.021674826741218567,-0.010414346121251583,-0.00738674309104681,-0.006730203982442617,-0.006522892042994499	-0.021674826741218567
u	[CLS],:,),parcel,p	0.01120198518037796,0.006285421550273895,0.002628203947097063,0.0019267576280981302,0.001553746173158288	0.01120198518037796	[SEP],u,:,l,)	-0.022200971841812134,-0.009943734854459763,-0.00810915231704712,-0.007491209078580141,-0.006508782505989075	-0.022200971841812134
:	[CLS],',",actions,score	0.010701492428779602,0.006040468811988831,0.005328736267983913,0.0022809605579823256,0.0021207595709711313	0.010701492428779602	{,[SEP],response,{,raw	-0.02224593237042427,-0.012321412563323975,-0.010963432490825653,-0.007531790994107723,-0.006847618147730827	-0.02224593237042427
)	],[,a,},,	0.005321283359080553,0.004310213029384613,0.0031814686954021454,0.002635230077430606,0.0024829076137393713	0.005321283359080553	[SEP],),[CLS],:,)	-0.0224645733833313,-0.018947120755910873,-0.011450540274381638,-0.01011425256729126,-0.009116757661104202	-0.0224645733833313
take	actions,parcel,ship,',reward	0.00604536198079586,0.0027510039508342743,0.002258674241602421,0.0022142380475997925,0.0019847997464239597	0.00604536198079586	take,[SEP],the,:,that	-0.02263106405735016,-0.01083114743232727,-0.008354969322681427,-0.007443562150001526,-0.005952874198555946	-0.02263106405735016
y	",s,[CLS],parcel,)	0.003648940473794937,0.003459861734881997,0.0034523457288742065,0.002498714020475745,0.002197460737079382	0.003648940473794937	[SEP],y,,,x,y	-0.02295219898223877,-0.020203661173582077,-0.009356064721941948,-0.008875439874827862,-0.00800778903067112	-0.02295219898223877
x	4,d,t,r,)	0.004352571442723274,0.0032264876645058393,0.0028476102743297815,0.0025222082622349262,0.002433475572615862	0.004352571442723274	[SEP],x,x,y,.	-0.02301025390625,-0.016621481627225876,-0.015790093690156937,-0.009760674089193344,-0.0071783773601055145	-0.02301025390625
)	[CLS],',',[,,	0.006674334406852722,0.004243453964591026,0.003857990726828575,0.0031701200641691685,0.0016536335460841656	0.006674334406852722	),t,right,l,[SEP]	-0.023628560826182365,-0.012889552861452103,-0.009249517694115639,-0.009001011028885841,-0.007872968912124634	-0.023628560826182365
r	[CLS],',',_,agent	0.006505489349365234,0.004267606884241104,0.003574179485440254,0.0026470148004591465,0.0025505507364869118	0.006505489349365234	l,r,[SEP],t,:	-0.02394341677427292,-0.016215309500694275,-0.015568405389785767,-0.012226415798068047,-0.006005892064422369	-0.02394341677427292
"	[CLS],,,,,',on	0.005115550011396408,0.004570554941892624,0.0027479082345962524,0.002271509962156415,0.002157446928322315	0.005115550011396408	[SEP],",",:,"	-0.023958727717399597,-0.008318837732076645,-0.006718871183693409,-0.006704986095428467,-0.005602122284471989	-0.023958727717399597
]	[CLS],[SEP],],),(	0.020843513309955597,0.010124415159225464,0.007233630865812302,0.004907060880213976,0.004602758679538965	0.020843513309955597	[,actions,{,},}	-0.024000130593776703,-0.010418687015771866,-0.008535360917448997,-0.008454371243715286,-0.008328000083565712	-0.024000130593776703
delivery	=,##by,reward,a,carried	0.015203509479761124,0.0031182807870209217,0.0028854436241090298,0.0025794729590415955,0.0022384473122656345	0.015203509479761124	[SEP],[CLS],delivery,in,ship	-0.024402320384979248,-0.016115926206111908,-0.016033638268709183,-0.007882550358772278,-0.007550984621047974	-0.024402320384979248
"	[CLS],",_,left,raw	0.008172005414962769,0.0023944091517478228,0.0019868966192007065,0.0019240147667005658,0.0018124142661690712	0.008172005414962769	[SEP],,,",.,"	-0.024589478969573975,-0.008223086595535278,-0.007227730005979538,-0.005951134487986565,-0.0058380658738315105	-0.024589478969573975
raw	:,ship,parcel,a,you	0.006315617822110653,0.004781286232173443,0.00376495742239058,0.0030160346068441868,0.002997254952788353	0.006315617822110653	[SEP],},raw,{,response	-0.024599194526672363,-0.012090928852558136,-0.008769437670707703,-0.006445212755352259,-0.005847038701176643	-0.024599194526672363
)	[CLS],',',.,(	0.017224252223968506,0.0064148493111133575,0.006028750911355019,0.0035354122519493103,0.0027193750720471144	0.017224252223968506	l,),:,r,)	-0.02469228208065033,-0.021166183054447174,-0.016222666949033737,-0.00939154252409935,-0.00839708186686039	-0.02469228208065033
}	[CLS],},",),(	0.013784348964691162,0.01284334808588028,0.00396287627518177,0.0031592214945703745,0.001867096172645688	0.013784348964691162	},[SEP],{,{,10	-0.024780388921499252,-0.016201496124267578,-0.010727742686867714,-0.008945662528276443,-0.006049660965800285	-0.024780388921499252
##0	",),",",s	0.003614606335759163,0.0021544108167290688,0.0018202848732471466,0.0018159046303480864,0.0015087085776031017	0.003614606335759163	[SEP],[CLS],.,},'	-0.025798559188842773,-0.007671177387237549,-0.0052521079778671265,-0.004480373114347458,-0.004153762012720108	-0.025798559188842773
ll	ll,[CLS],left,r,agent	0.011536452919244766,0.00671173632144928,0.0028582094237208366,0.0026853433810174465,0.0016224607825279236	0.011536452919244766	[SEP],.,',_,'	-0.026166647672653198,-0.007885767146945,-0.005988284945487976,-0.005397135391831398,-0.005165454000234604	-0.026166647672653198
"	[CLS],raw,response,',##you	0.008752930909395218,0.004192981868982315,0.0032717848662286997,0.002952523296698928,0.0022927175741642714	0.008752930909395218	[SEP],score,",.,'	-0.02666953206062317,-0.010229397565126419,-0.006879288703203201,-0.005631635896861553,-0.004197649657726288	-0.02666953206062317
0	",score,0,s,response	0.006249265745282173,0.0038868729025125504,0.0026609115302562714,0.00209287297911942,0.0017554948572069407	0.006249265745282173	[SEP],0,0,:,.	-0.027205973863601685,-0.010683751665055752,-0.009080687537789345,-0.008820716291666031,-0.008209630846977234	-0.027205973863601685
l	[CLS],',ship,',75	0.015553519129753113,0.0026752054691314697,0.0018351764883846045,0.001733211800456047,0.0014668367803096771	0.015553519129753113	[SEP],l,r,t,d	-0.027725785970687866,-0.024239283055067062,-0.009792291559278965,-0.009553240612149239,-0.008242017589509487	-0.027725785970687866
p	p,[CLS],:,",d	0.010772012174129486,0.0069072917103767395,0.002870348282158375,0.0022022617049515247,0.0018994930433109403	0.010772012174129486	[SEP],.,',',y	-0.02795293927192688,-0.006295695900917053,-0.005188727751374245,-0.004770003259181976,-0.004182789474725723	-0.02795293927192688
##e	score,[CLS],),",raw	0.0032912269234657288,0.0016897842288017273,0.0015628024702891707,0.0015089809894561768,0.0013969583669677377	0.0032912269234657288	[SEP],.,##e,',{	-0.028219759464263916,-0.006381601095199585,-0.005692481994628906,-0.005312681198120117,-0.004836365580558777	-0.028219759464263916
id	score,take,parcel,",d	0.0036113904789090157,0.0027538142167031765,0.002729004016146064,0.0023706145584583282,0.0019482396310195327	0.0036113904789090157	[SEP],',{,.,id	-0.028381258249282837,-0.008350593969225883,-0.008236723951995373,-0.00788157619535923,-0.006421344354748726	-0.028381258249282837
75	tile,score,on,##e,"	0.00344518362544477,0.0019622929394245148,0.0018724261317402124,0.0013469792902469635,0.0012683272361755371	0.00344518362544477	[SEP],[CLS],.,','	-0.028582394123077393,-0.0070234984159469604,-0.0059979502111673355,-0.005056221038103104,-0.0036634113639593124	-0.028582394123077393
move	',',agent,.,_	0.004328083246946335,0.004058951511979103,0.0038082371465861797,0.0035306932404637337,0.002645795000717044	0.004328083246946335	[SEP],[CLS],:,l,)	-0.028786391019821167,-0.008824694901704788,-0.008614182472229004,-0.008024243637919426,-0.006755092181265354	-0.028786391019821167
d	[CLS],),tile,',75	0.018334105610847473,0.002895284676924348,0.0019053444266319275,0.0018675532191991806,0.0017890935996547341	0.018334105610847473	[SEP],l,u,:,)	-0.03054824471473694,-0.015747953206300735,-0.007912328466773033,-0.007750986143946648,-0.007663544267416	-0.03054824471473694
move	agent,',',.,reward	0.004353506490588188,0.004020528867840767,0.0036396216601133347,0.003244210034608841,0.001762742642313242	0.004353506490588188	[SEP],[CLS],r,:,move	-0.030615627765655518,-0.008864268660545349,-0.008286900818347931,-0.008282322436571121,-0.006661616265773773	-0.030615627765655518
a	[SEP],=,##by,reward,null	0.005833536386489868,0.005062669515609741,0.004378653131425381,0.003419649787247181,0.0031409626826643944	0.005833536386489868	delivery,must,[CLS],a,true	-0.030891485512256622,-0.006034597754478455,-0.005318582057952881,-0.004899382591247559,-0.004833541810512543	-0.030891485512256622
in	your,actions,in,ship,score	0.006242822855710983,0.0026869825087487698,0.0025972947478294373,0.0021121352910995483,0.0020492481999099255	0.006242822855710983	[SEP],[CLS],that,delivery,the	-0.03091105818748474,-0.008091013878583908,-0.006104763597249985,-0.0050982516258955,-0.0034194011241197586	-0.03091105818748474
0	,,",raw,on,:	0.007158786058425903,0.004622349515557289,0.003103932598605752,0.0025168510619550943,0.0020827604457736015	0.007158786058425903	[SEP],0,.,:,'	-0.031159430742263794,-0.012284687720239162,-0.007991600781679153,-0.007302537560462952,-0.007294109091162682	-0.031159430742263794
"	[CLS],),),",'	0.010223090648651123,0.0022896514274179935,0.0021007079631090164,0.002057681791484356,0.0016763759776949883	0.010223090648651123	[SEP],.,",','	-0.03125353157520294,-0.00823051668703556,-0.006428597494959831,-0.006183413788676262,-0.006013818085193634	-0.03125353157520294
"	:,[CLS],',75,"	0.006781246513128281,0.004481378942728043,0.002995365299284458,0.0021456675603985786,0.0015934539260342717	0.006781246513128281	[SEP],{,response,=,'	-0.031576335430145264,-0.01337818056344986,-0.010311465710401535,-0.006318762432783842,-0.00524163618683815	-0.031576335430145264
in	tile,in,in,##by,carried	0.009374499320983887,0.004598679021000862,0.003130536526441574,0.00296298461034894,0.002645953791216016	0.009374499320983887	delivery,[SEP],[CLS],parcel,agent	-0.03222162276506424,-0.015227898955345154,-0.009696409106254578,-0.004258809611201286,-0.0040861316956579685	-0.03222162276506424
y	d,r,##you,on,raw	0.0025876916479319334,0.00245068222284317,0.0023416790645569563,0.0022523156367242336,0.002168913371860981	0.0025876916479319334	[SEP],y,x,p,y	-0.032712578773498535,-0.016442496329545975,-0.015604543499648571,-0.00696024252101779,-0.006875993683934212	-0.032712578773498535
:	[CLS],raw,actions,,,on	0.00654233992099762,0.0039570946246385574,0.0026730280369520187,0.002362668514251709,0.0018005470046773553	0.00654233992099762	[SEP],:,,,:,:	-0.03335118293762207,-0.010309100151062012,-0.007595919072628021,-0.0067674024030566216,-0.006191343069076538	-0.03335118293762207
:	[CLS],response,##by,",)	0.0046701580286026,0.0029586462769657373,0.0028174775652587414,0.0023819860070943832,0.002239564200863242	0.0046701580286026	[SEP],:,:,0,:	-0.034006908535957336,-0.00787566602230072,-0.007171106990426779,-0.006791606545448303,-0.005974156782031059	-0.034006908535957336
"	[CLS],",),),d	0.008659172803163528,0.0015894952230155468,0.0015446338802576065,0.0014396875631064177,0.0014348069671541452	0.008659172803163528	[SEP],{,",","	-0.03413252532482147,-0.008289695717394352,-0.008271550759673119,-0.007043559104204178,-0.005696166306734085	-0.03413252532482147
"	[CLS],raw,name,_,)	0.005705587565898895,0.0045006973668932915,0.0025850720703601837,0.0025613028556108475,0.002124158199876547	0.005705587565898895	[SEP],:,{,","	-0.03442682325839996,-0.00813516229391098,-0.006735178176313639,-0.005914267152547836,-0.0055096689611673355	-0.03442682325839996
s	tile,p,),u,d	0.012745548039674759,0.004624802153557539,0.003447914030402899,0.003287441097199917,0.003156759310513735	0.012745548039674759	[SEP],s,[CLS],t,tile	-0.03542220592498779,-0.01822688803076744,-0.015301965177059174,-0.0049498723819851875,-0.004422331694513559	-0.03542220592498779
##8	score,[CLS],##8,##d,raw	0.003112519858404994,0.002820141613483429,0.0018991585820913315,0.0015645921230316162,0.0012559682363644242	0.003112519858404994	[SEP],.,',',##7	-0.036442726850509644,-0.006732121109962463,-0.005275581032037735,-0.00449848547577858,-0.0038886182010173798	-0.036442726850509644
=	=,delivery,null,,,##by	0.012509193271398544,0.01149752177298069,0.006926731206476688,0.005002418998628855,0.0033246891107410192	0.012509193271398544	[SEP],[CLS],{,),?	-0.03766825795173645,-0.0129566490650177,-0.011079657822847366,-0.006873332895338535,-0.005636171437799931	-0.03766825795173645
##7	[CLS],75,),",##d	0.004216372966766357,0.0036752745509147644,0.002577265491709113,0.002329540438950062,0.00174751877784729	0.004216372966766357	[SEP],.,',##4,'	-0.03793653845787048,-0.005888989195227623,-0.0050886329263448715,-0.004817761480808258,-0.004181280732154846	-0.03793653845787048
"	_,[CLS],",",raw	0.0105818510055542,0.009688228368759155,0.00826583243906498,0.005106193944811821,0.004797749221324921	0.0105818510055542	[SEP],",?,,,response	-0.03811286389827728,-0.00692807137966156,-0.006747066508978605,-0.006036523729562759,-0.005857412703335285	-0.03811286389827728
_	[CLS],left,),),move	0.009238682687282562,0.005206833127886057,0.0036262294743210077,0.0035783087369054556,0.0019349721260368824	0.009238682687282562	[SEP],=,_,.,{	-0.03834894299507141,-0.007684124633669853,-0.007041957229375839,-0.006177861243486404,-0.005919768940657377	-0.03834894299507141
raw	score,actions,,,##ed,raw	0.0033271692227572203,0.0020326566882431507,0.001576179638504982,0.0014477221993729472,0.0010355748236179352	0.0033271692227572203	[SEP],[CLS],response,',{	-0.038712918758392334,-0.029572799801826477,-0.00838412530720234,-0.006987214088439941,-0.005168135743588209	-0.038712918758392334
:	[CLS],:,_,','	0.009646456688642502,0.006195421330630779,0.002407945692539215,0.0022757966071367264,0.0016615092754364014	0.009646456688642502	[SEP],:,),:,r	-0.039088174700737,-0.014761536382138729,-0.012259606271982193,-0.010610228404402733,-0.006874795071780682	-0.039088174700737
##8	##8,",75,##d,score	0.006664523854851723,0.0024231355637311935,0.00233582966029644,0.002165570855140686,0.002038823440670967	0.006664523854851723	[SEP],.,##8,','	-0.039356887340545654,-0.005520317703485489,-0.004998425021767616,-0.00417759083211422,-0.0038113556802272797	-0.039356887340545654
{	:,,,you,),"	0.003878038376569748,0.002933319192379713,0.0024769168812781572,0.0020254875998944044,0.0019928617402911186	0.003878038376569748	[SEP],{,},},.	-0.041831910610198975,-0.026809537783265114,-0.010975605808198452,-0.010089282877743244,-0.007408998906612396	-0.041831910610198975
##4	##4,##d,tile,",75	0.0038204826414585114,0.002736959606409073,0.002063973341137171,0.00178444292396307,0.0014755334705114365	0.0038204826414585114	[SEP],.,',=,##7	-0.044014036655426025,-0.004714760929346085,-0.003681737929582596,-0.003133629448711872,-0.0028451625257730484	-0.044014036655426025
##you	',score,',on,y	0.007986301556229591,0.004498427268117666,0.004141379147768021,0.0019507668912410736,0.0017160942079499364	0.007986301556229591	[SEP],.,',[CLS],'	-0.044979602098464966,-0.007644489407539368,-0.0074390023946762085,-0.006273239850997925,-0.006053809076547623	-0.044979602098464966
{	",",',),score	0.006923304870724678,0.0042947567999362946,0.0027987034991383553,0.001830012770369649,0.0013019792968407273	0.006923304870724678	[SEP],{,{,.,=	-0.045235782861709595,-0.02244652807712555,-0.01064126193523407,-0.007968759164214134,-0.007653724867850542	-0.045235782861709595
_	raw,_,ll,),left	0.0067436955869197845,0.006380230188369751,0.0034766942262649536,0.002481612376868725,0.0024138404987752438	0.0067436955869197845	[SEP],{,.,=,?	-0.04803696274757385,-0.00741445180028677,-0.00669330358505249,-0.005577916279435158,-0.004963187035173178	-0.04803696274757385
